id,idProject,refType,idResource,id_activity,rate,assignedWork,realWork,leftWork,plannedWork,realStartDate,realEndDate,idRole,dailyCost,assignedCost,realCost,leftCost,plannedCost
664,32,Activity,42,188,100,,,,,,,,,,,,
665,32,Activity,9,188,100,,,,,,,,,,,,
666,32,Activity,40,188,100,,,,,,,,,,,,
667,32,Activity,37,188,100,,0.50000,,0.50000,2019-06-18 00:00:00,2019-06-18 00:00:00,,,,,,
668,32,Activity,26,188,100,,,,,,,,,,,,
669,32,Activity,19,188,100,,0.00000,,0.00000,,,,,,,,
670,32,Activity,41,59,100,,,,,,,,,,,,
671,32,Activity,41,60,100,,,,,,,,,,,,
672,32,Activity,41,154,100,,,,,,,,,,,,
673,32,Activity,41,188,100,,,,,,,,,,,,
674,32,Activity,27,188,100,,,,,,,,,,,,
675,32,Activity,38,188,100,,,,,,,1,0.00,,,,
676,32,Activity,6,59,100,,,,,,,,,,,,
677,32,Activity,6,60,100,,,,,,,,,,,,
678,32,Activity,6,154,100,,,,,,,,,,,,
679,32,Activity,6,188,100,,,,,,,,,,,,
680,32,Activity,5,154,100,,,,,,,,,,,,
681,32,Activity,5,188,100,,,,,,,,,,,,
682,32,Activity,1,188,100,,,,,,,,,,,,
683,32,Activity,13,188,100,,,,,,,,,,,,
684,57,Activity,29,173,100,,6.00000,,6.00000,2018-07-11 00:00:00,2018-07-27 00:00:00,,,,,,
685,57,Activity,29,174,100,,13.00000,,13.00000,2018-07-31 00:00:00,2018-09-21 00:00:00,,,,,,
686,57,Activity,29,175,100,,66.00000,,66.00000,2018-09-24 00:00:00,2018-12-28 00:00:00,,,,,,
687,57,Activity,29,176,100,,109.50000,,109.50000,2019-01-02 00:00:00,2019-06-26 00:00:00,,,,,,
688,57,Activity,29,177,100,,2.00000,,2.00000,2019-06-08 00:00:00,2019-06-29 00:00:00,,,,,,
689,56,Activity,43,166,100,,,,,,,,,,,,
690,56,Activity,43,169,100,,,,,,,,,,,,
691,56,Activity,43,167,100,,16.00000,,16.00000,2018-07-09 00:00:00,2018-07-31 00:00:00,1,,,,,
692,56,Activity,43,168,100,,130.00000,0.00000,130.00000,2018-08-01 00:00:00,2019-03-01 00:00:00,1,,,,,
693,56,Activity,43,170,100,,,,,,,,,,,,
694,32,Activity,29,188,100,,,,,,,,,,,,
695,56,Activity,44,166,100,,3.00000,,3.00000,2018-08-20 00:00:00,2018-08-24 00:00:00,,,,,,
696,56,Activity,44,169,100,,16.00000,,16.00000,2018-07-30 00:00:00,2018-08-29 00:00:00,,,,,,
697,56,Activity,44,167,100,,5.00000,,5.00000,2018-09-03 00:00:00,2018-09-07 00:00:00,,,,,,
698,56,Activity,44,168,100,,22.50000,,22.50000,2018-09-10 00:00:00,2018-10-11 00:00:00,,,,,,
699,56,Activity,44,170,100,,,,,,,,,,,,
700,32,Activity,17,188,100,,,,,,,,,,,,
701,22,Activity,17,57,100,,2.00000,,2.00000,2018-04-19 00:00:00,2018-04-20 00:00:00,,,,,,
702,22,Activity,17,55,100,,35.50000,,35.50000,2018-05-16 00:00:00,2019-02-12 00:00:00,,,,,,
703,22,Activity,17,127,100,,4.00000,,4.00000,2018-07-23 00:00:00,2018-07-27 00:00:00,,,,,,
704,28,Activity,17,189,100,,7.50000,,7.50000,2019-01-03 00:00:00,2019-01-29 00:00:00,,,,,,
705,32,Activity,43,59,100,,12.00000,0.00000,12.00000,2018-09-10 00:00:00,2019-06-07 00:00:00,1,,,,,
706,32,Activity,43,60,100,,0.50000,,0.50000,2018-09-21 00:00:00,2018-09-21 00:00:00,,,,,,
707,32,Activity,43,154,100,,,,,,,,,,,,
708,32,Activity,43,188,100,,,,,,,,,,,,
709,32,Activity,44,59,100,,51.50000,,51.50000,2018-08-13 00:00:00,2020-12-31 00:00:00,,,,,,
710,32,Activity,44,60,100,,6.00000,,6.00000,2018-08-08 00:00:00,2020-12-04 00:00:00,,,,,,
711,32,Activity,44,154,100,,,,,,,,,,,,
712,32,Activity,44,188,100,,,,,,,,,,,,
713,32,Activity,16,188,100,,,,,,,,,,,,
714,57,Activity,16,173,100,,0.00000,,0.00000,,,,,,,,
715,57,Activity,16,174,100,,28.00000,,28.00000,2018-08-01 00:00:00,2018-09-14 00:00:00,,,,,,
716,57,Activity,16,175,100,,64.50000,,64.50000,2018-09-17 00:00:00,2018-12-28 00:00:00,,,,,,
717,57,Activity,16,176,100,,140.50000,,140.50000,2019-01-02 00:00:00,2019-07-12 00:00:00,,,,,,
718,57,Activity,16,177,100,,2.00000,,2.00000,2019-06-08 00:00:00,2019-06-29 00:00:00,,,,,,
719,56,Activity,46,166,100,,,,,,,,,,,,
720,56,Activity,46,169,100,,,,,,,,,,,,
721,56,Activity,46,167,100,,,,,,,,,,,,
722,56,Activity,46,168,100,,,,,,,,,,,,
723,56,Activity,46,170,100,,,,,,,,,,,,
724,56,Activity,47,166,100,,,,,,,,,,,,
725,56,Activity,47,169,100,,,,,,,,,,,,
726,56,Activity,47,167,100,,2.00000,,2.00000,2018-08-08 00:00:00,2018-08-10 00:00:00,2,,,,,
727,56,Activity,47,168,100,,44.00000,,44.00000,2018-08-14 00:00:00,2018-10-19 00:00:00,2,,,,,
728,56,Activity,47,170,100,,,,,,,,,,,,
729,32,Activity,24,188,100,,,,,,,,,,,,
730,32,Activity,49,59,100,,,,,,,,,,,,
731,32,Activity,49,60,100,,,,,,,,,,,,
732,32,Activity,49,154,100,,,,,,,,,,,,
733,32,Activity,49,188,100,,,,,,,,,,,,
734,32,Activity,48,59,100,,,,,,,,,,,,
735,32,Activity,48,60,100,,,,,,,,,,,,
736,32,Activity,48,154,100,,,,,,,,,,,,
737,32,Activity,48,188,100,,,,,,,,,,,,
738,29,Activity,17,190,100,,9.00000,,9.00000,2018-04-16 00:00:00,2019-02-22 00:00:00,,,,,,
739,19,Activity,49,65,100,,2.00000,,2.00000,2018-10-05 00:00:00,2018-10-31 00:00:00,,,,,,
740,19,Activity,49,67,100,,1.00000,,1.00000,2018-09-27 00:00:00,2018-11-05 00:00:00,,,,,,
741,19,Activity,49,139,100,,2.25000,,2.25000,2018-09-28 00:00:00,2018-10-03 00:00:00,,,,,,
742,19,Activity,49,140,100,,13.00000,,13.00000,2018-09-27 00:00:00,2018-11-05 00:00:00,,,,,,
743,19,Activity,49,66,100,,0.25000,,0.25000,2018-11-05 00:00:00,2018-11-05 00:00:00,,,,,,
744,51,Activity,49,141,100,,1.00000,,1.00000,2018-10-08 00:00:00,2018-10-09 00:00:00,,,,,,
745,51,Activity,49,143,100,,,,,,,,,,,,
746,14,Activity,25,191,100,,6.75000,,6.75000,2018-10-01 00:00:00,2018-12-13 00:00:00,1,0.00,,,,
747,32,Activity,15,188,100,,1.00000,,1.00000,2018-11-06 00:00:00,2018-11-06 00:00:00,,,,,,
748,32,Activity,34,188,100,,3.25000,,3.25000,2018-02-22 00:00:00,2019-10-15 00:00:00,1,,,,,
749,41,Activity,13,147,100,,1.50000,,1.50000,2018-10-03 00:00:00,2018-10-16 00:00:00,,,,,,
750,42,Activity,13,151,100,,,,,,,,,,,,
751,32,Activity,12,188,100,,1.50000,,1.50000,2018-11-13 00:00:00,2018-11-16 00:00:00,,,,,,
752,32,Activity,33,188,100,,,,,,,4,,,,,
753,59,Activity,13,192,100,,125.00000,,125.00000,2018-10-22 00:00:00,2019-04-30 00:00:00,,,,,,
754,32,Activity,8,188,100,,,,,,,,,,,,
755,32,Activity,21,59,100,,,,,,,,,,,,
756,32,Activity,21,60,100,,,,,,,,,,,,
757,32,Activity,21,154,100,,,,,,,,,,,,
758,32,Activity,21,188,100,,,,,,,,,,,,
759,32,Activity,47,59,100,,20.50000,,20.50000,2018-09-25 00:00:00,2020-07-17 00:00:00,1,,,,,
760,32,Activity,47,60,100,,14.00000,,14.00000,2019-06-24 00:00:00,2019-09-16 00:00:00,1,,,,,
761,32,Activity,47,154,100,,,,,,,,,,,,
762,32,Activity,47,188,100,,,,,,,,,,,,
763,60,Activity,8,193,100,,11.25000,,11.25000,2018-10-09 00:00:00,2018-11-30 00:00:00,,,,,,
764,60,Activity,37,193,100,,0.00000,,0.00000,,,,,,,,
765,60,Activity,8,194,100,,24.50000,,24.50000,2018-12-10 00:00:00,2019-03-01 00:00:00,,,,,,
766,60,Activity,37,194,100,,,,,,,,,,,,
767,60,Activity,37,195,100,,,,,,,,,,,,
768,60,Activity,8,195,100,,24.50000,,24.50000,2019-01-29 00:00:00,2019-04-03 00:00:00,,,,,,
769,60,Activity,8,196,100,,,,,,,,,,,,
770,60,Activity,37,196,100,,,,,,,,,,,,
771,60,Activity,5,197,100,,1.00000,,1.00000,2019-04-09 00:00:00,2019-04-15 00:00:00,,,,,,
772,60,Activity,8,197,100,,,,,,,,,,,,
773,61,Activity,4,198,100,,10.50000,,10.50000,2018-09-10 00:00:00,2018-09-25 00:00:00,1,0.00,,1050.00,,1050.00
774,61,Activity,5,198,100,,,,,,,,,,,,
775,61,Activity,4,199,100,,9.00000,,9.00000,2018-09-26 00:00:00,2018-10-09 00:00:00,1,0.00,,900.00,,900.00
776,61,Activity,5,199,100,,,,,,,,,,,,
777,61,Activity,4,200,100,,3.00000,,3.00000,2018-10-10 00:00:00,2018-10-12 00:00:00,1,0.00,,300.00,,300.00
778,61,Activity,5,200,100,,,,,,,,,,,,
779,61,Activity,4,201,100,,,,,,,1,0.00,,,,
780,61,Activity,5,201,100,,,,,,,,,,,,
781,61,Activity,4,202,100,,,,,,,1,0.00,,,,
782,61,Activity,5,202,100,,,,,,,,,,,,
783,61,Activity,4,203,100,,,,,,,1,0.00,,,,
784,61,Activity,5,203,100,,,,,,,,,,,,
785,61,Activity,4,204,100,,,,,,,1,0.00,,,,
786,61,Activity,5,204,100,,,,,,,,,,,,
787,61,Activity,4,205,100,,,,,,,1,0.00,,,,
788,61,Activity,5,205,100,,,,,,,,,,,,
789,61,Activity,4,206,100,,,,,,,1,0.00,,,,
790,61,Activity,5,206,100,,,,,,,,,,,,
791,61,Activity,4,207,100,,,,,,,1,0.00,,,,
792,61,Activity,5,207,100,,,,,,,,,,,,
793,61,Activity,4,208,100,,,,,,,1,0.00,,,,
794,61,Activity,5,208,100,,,,,,,,,,,,
795,62,Activity,15,209,100,,,,,,,,,,,,
796,62,Activity,5,209,100,,,,,,,,,,,,
797,62,Activity,12,209,100,,,,,,,,,,,,
798,62,Activity,44,209,100,,7.00000,,7.00000,2018-10-11 00:00:00,2020-09-24 00:00:00,,,,,,
799,62,Activity,44,210,100,,4.00000,,4.00000,2018-10-24 00:00:00,2018-10-29 00:00:00,,,,,,
800,62,Activity,5,210,100,,,,,,,,,,,,
801,62,Activity,15,210,100,,0.50000,,0.50000,2018-11-21 00:00:00,2018-11-21 00:00:00,,,,,,
802,62,Activity,12,210,100,,4.00000,,4.00000,2018-11-14 00:00:00,2018-11-23 00:00:00,,,,,,
803,62,Activity,15,211,100,,4.00000,,4.00000,2018-11-05 00:00:00,2018-11-29 00:00:00,,,,,,
804,62,Activity,5,211,100,,,,,,,,,,,,
805,62,Activity,44,211,100,,,,,,,,,,,,
806,62,Activity,12,211,100,,2.50000,,2.50000,2018-11-23 00:00:00,2018-12-03 00:00:00,,,,,,
807,62,Activity,15,212,100,,,,,,,,,,,,
808,62,Activity,5,212,100,,,,,,,,,,,,
809,62,Activity,12,212,100,,,,,,,,,,,,
810,62,Activity,44,212,100,,,,,,,,,,,,
811,62,Activity,5,213,100,,,,,,,,,,,,
812,62,Activity,12,213,100,,,,,,,,,,,,
813,62,Activity,15,213,100,,,,,,,,,,,,
814,29,Activity,44,182,100,,4.50000,,4.50000,2018-10-30 00:00:00,2020-02-14 00:00:00,,,,,,
815,29,Activity,41,182,100,,,,,,,,,,,,
816,29,Activity,40,182,100,,2.50000,,2.50000,2018-10-25 00:00:00,2018-11-08 00:00:00,,,,,,
817,29,Activity,37,182,100,,,,,,,,,,,,
818,29,Activity,33,182,100,,54.24000,,54.24000,2018-01-02 00:00:00,2018-05-11 00:00:00,4,0.00,,,,
819,29,Activity,47,182,100,,3.00000,,3.00000,2018-12-26 00:00:00,2018-12-28 00:00:00,1,0.00,,,,
820,29,Activity,41,157,100,,,,,,,,,,,,
821,29,Activity,40,157,100,,1.00000,,1.00000,2018-12-04 00:00:00,2018-12-04 00:00:00,,,,,,
822,29,Activity,44,157,100,,1.00000,,1.00000,2018-10-23 00:00:00,2018-10-23 00:00:00,,,,,,
823,29,Activity,37,157,100,,,,,,,,,,,,
824,29,Activity,47,157,100,,0.00000,,0.00000,,,2,0.00,,,,
825,25,Activity,37,214,100,,8.00000,,8.00000,2018-05-07 00:00:00,2018-10-23 00:00:00,,,,,,
826,25,Activity,44,214,100,,4.50000,,4.50000,2018-10-18 00:00:00,2020-02-21 00:00:00,,,,,,
828,25,Activity,41,214,100,,7.00000,,7.00000,2018-10-22 00:00:00,2018-10-30 00:00:00,,,,,,
829,25,Activity,47,214,100,,7.00000,,7.00000,2018-10-23 00:00:00,2019-12-03 00:00:00,2,0.00,,,,
830,25,Activity,40,214,100,,3.00000,,3.00000,2018-10-22 00:00:00,2018-10-24 00:00:00,,,,,,
831,25,Activity,41,214,100,,,,,,,,,,,,
832,43,Activity,41,80,100,,,,,,,,,,,,
833,43,Activity,27,80,100,,,,,,,,,,,,
834,43,Activity,50,80,100,,,,,,,,,,,,
835,43,Activity,41,81,100,,,,,,,,,,,,
837,43,Activity,50,81,100,,,,,,,,,,,,
838,43,Activity,27,81,100,,,,,,,,,,,,
839,43,Activity,41,82,100,,,,,,,,,,,,
840,43,Activity,27,82,100,,,,,,,,,,,,
841,43,Activity,50,82,100,,,,,,,,,,,,
842,43,Activity,50,83,100,,,,,,,,,,,,
843,43,Activity,27,83,100,,,,,,,,,,,,
844,43,Activity,41,83,100,,,,,,,,,,,,
845,43,Activity,41,84,100,,,,,,,,,,,,
846,43,Activity,27,84,100,,38.00000,,38.00000,2018-11-01 00:00:00,2018-12-25 00:00:00,,,,,,
847,43,Activity,50,84,100,,25.00000,,25.00000,2018-11-06 00:00:00,2018-12-25 00:00:00,,,,,,
848,43,Activity,50,125,100,,10.00000,,10.00000,2018-11-08 00:00:00,2018-12-25 00:00:00,,,,,,
849,28,Activity,37,215,100,,26.00000,,26.00000,2018-10-24 00:00:00,2019-09-09 00:00:00,,,,,,
850,28,Activity,8,215,100,,,,,,,,,,,,
851,29,Activity,33,216,100,,17.25000,,17.25000,2018-02-05 00:00:00,2018-04-04 00:00:00,4,0.00,,,,
852,22,Activity,27,56,100,,,,,,,,,,,,
853,22,Activity,47,56,100,,5.00000,,5.00000,2018-10-25 00:00:00,2018-11-01 00:00:00,2,0.00,,,,
854,28,Activity,33,217,100,,0.00000,,0.00000,,,4,0.00,,,,
855,32,Activity,18,188,100,,0.00000,,0.00000,,,,,,,,
856,61,Activity,18,198,100,,,,,,,,,,,,
857,61,Activity,18,199,100,,,,,,,,,,,,
858,61,Activity,18,200,100,,,,,,,,,,,,
859,61,Activity,18,201,100,,3.00000,,3.00000,2018-12-27 00:00:00,2019-02-08 00:00:00,,,,,,
860,61,Activity,18,202,100,,0.75000,,0.75000,2018-11-21 00:00:00,2018-11-27 00:00:00,,,,,,
861,61,Activity,18,203,100,,5.50000,,5.50000,2018-12-07 00:00:00,2018-12-21 00:00:00,,,,,,
862,61,Activity,18,204,100,,,,,,,,,,,,
863,61,Activity,18,205,100,,,,,,,,,,,,
864,61,Activity,18,206,100,,,,,,,,,,,,
865,61,Activity,18,207,100,,,,,,,,,,,,
866,61,Activity,18,208,100,,,,,,,,,,,,
867,62,Activity,18,209,100,,,,,,,,,,,,
868,62,Activity,18,210,100,,,,,,,,,,,,
869,62,Activity,18,211,100,,5.75000,,5.75000,2019-01-18 00:00:00,2019-02-05 00:00:00,,,,,,
870,62,Activity,18,212,100,,,,,,,,,,,,
871,62,Activity,18,213,100,,,,,,,,,,,,
872,22,Activity,34,79,100,,3.00000,,3.00000,2018-02-15 00:00:00,2018-02-26 00:00:00,1,,,,,
873,22,Activity,34,126,100,,2.75000,,2.75000,2018-04-05 00:00:00,2020-12-29 00:00:00,1,,,,,
874,22,Activity,34,127,100,,,,,,,,,,,,
875,39,Activity,34,61,100,,2.50000,,2.50000,2018-01-12 00:00:00,2018-01-19 00:00:00,1,,,,,
876,39,Activity,34,62,100,,5.00000,,5.00000,2018-01-22 00:00:00,2018-02-13 00:00:00,1,,,,,
877,39,Activity,34,63,100,,,,,,,,,,,,
878,61,Activity,34,198,100,,2.00000,,2.00000,2018-04-12 00:00:00,2018-04-13 00:00:00,1,,,,,
879,61,Activity,34,199,100,,,,,,,,,,,,
880,61,Activity,34,200,100,,,,,,,,,,,,
881,61,Activity,34,201,100,,,,,,,,,,,,
882,61,Activity,34,202,100,,,,,,,,,,,,
883,61,Activity,34,203,100,,,,,,,,,,,,
884,61,Activity,34,204,100,,,,,,,,,,,,
885,61,Activity,34,205,100,,,,,,,,,,,,
886,61,Activity,34,206,100,,,,,,,,,,,,
887,61,Activity,34,207,100,,,,,,,,,,,,
888,61,Activity,34,208,100,,,,,,,,,,,,
889,36,Activity,34,218,100,,4.25000,,4.25000,2018-03-16 00:00:00,2019-12-20 00:00:00,1,,,,,
890,36,Activity,34,219,100,,2.50000,,2.50000,2018-04-03 00:00:00,2018-04-11 00:00:00,1,,,,,
891,63,Activity,34,220,100,,4.75000,,4.75000,2018-02-19 00:00:00,2018-02-24 00:00:00,1,,,,,
892,41,Activity,34,147,100,,2.75000,,2.75000,2018-01-11 00:00:00,2020-11-23 00:00:00,1,,,,,
893,25,Activity,40,221,100,,6.50000,,6.50000,2018-11-30 00:00:00,2019-01-02 00:00:00,,,,,,
894,25,Activity,12,221,100,,,,,,,,,,,,
895,22,Activity,40,55,100,,32.90000,,32.90000,2018-11-09 00:00:00,2019-06-03 00:00:00,,,,,,
896,28,Activity,40,137,100,,6.50000,,6.50000,2018-11-13 00:00:00,2019-05-27 00:00:00,,,,,,
897,29,Activity,40,222,100,,9.50000,,9.50000,2018-11-06 00:00:00,2019-01-09 00:00:00,,,,,,
898,25,Activity,47,214,100,,,,,,,2,0.00,,,,
899,43,Activity,47,80,100,,,,,,,2,0.00,,,,
900,43,Activity,47,81,100,,,,,,,2,0.00,,,,
901,43,Activity,47,82,100,,,,,,,2,0.00,,,,
902,43,Activity,47,83,100,,,,,,,2,0.00,,,,
903,43,Activity,47,84,100,,31.50000,,31.50000,2018-11-06 00:00:00,2020-07-15 00:00:00,2,0.00,,,,
904,64,Activity,12,223,100,,2.50000,,2.50000,2018-11-05 00:00:00,2018-11-29 00:00:00,,,,,,
905,64,Activity,40,223,100,,,,,,,,,,,,
906,64,Activity,12,224,100,,16.00000,,16.00000,2018-12-18 00:00:00,2019-02-14 00:00:00,,,,,,
907,64,Activity,40,224,100,,,,,,,,,,,,
908,64,Activity,25,225,100,,2.00000,,2.00000,2018-12-24 00:00:00,2018-12-27 00:00:00,1,0.00,,,,
909,64,Activity,12,225,100,,,,,,,,,,,,
910,64,Activity,40,225,100,,,,,,,,,,,,
911,64,Activity,40,226,100,,1.50000,,1.50000,2019-01-15 00:00:00,2019-01-18 00:00:00,,,,,,
912,64,Activity,12,226,100,,,,,,,,,,,,
914,64,Activity,12,227,100,,18.50000,,18.50000,2019-01-22 00:00:00,2019-03-25 00:00:00,,,,,,
915,64,Activity,40,227,100,,25.50000,,25.50000,2019-01-22 00:00:00,2019-05-06 00:00:00,,,,,,
916,64,Activity,40,228,100,,7.30000,,7.30000,2019-04-16 00:00:00,2019-05-16 00:00:00,,,,,,
917,64,Activity,12,228,100,,,,,,,,,,,,
918,32,Activity,50,59,100,,,,,,,,,,,,
919,32,Activity,50,60,100,,,,,,,,,,,,
920,32,Activity,50,154,100,,,,,,,,,,,,
921,32,Activity,50,188,100,,,,,,,,,,,,
922,22,Activity,18,55,100,,18.75000,,18.75000,2018-11-23 00:00:00,2021-01-18 00:00:00,,,,,,
923,22,Activity,18,56,100,,,,,,,,,,,,
924,22,Activity,18,57,100,,,,,,,,,,,,
925,22,Activity,18,79,100,,,,,,,,,,,,
926,22,Activity,18,126,100,,1.00000,,1.00000,2019-04-15 00:00:00,2019-04-15 00:00:00,,,,,,
927,22,Activity,18,127,100,,,,,,,,,,,,
928,22,Activity,18,128,100,,,,,,,,,,,,
929,22,Activity,18,129,100,,,,,,,,,,,,
930,25,Activity,18,150,100,,15.00000,,15.00000,2018-11-14 00:00:00,2020-12-10 00:00:00,,,,,,
931,62,Activity,18,229,100,,,,,,,,,,,,
932,62,Activity,44,229,100,,,,,,,,,,,,
933,65,Activity,33,230,100,,47.00000,,47.00000,2018-11-05 00:00:00,2019-01-25 00:00:00,4,0.00,,,,
934,65,Activity,4,231,100,,395.00000,,395.00000,2018-09-13 00:00:00,2020-06-30 00:00:00,1,0.00,,39500.00,,39500.00
935,65,Activity,44,232,100,,7.00000,,7.00000,2018-08-30 00:00:00,2019-06-28 00:00:00,,,,,,
936,65,Activity,44,233,100,,78.00000,,78.00000,2018-11-19 00:00:00,2019-11-08 00:00:00,,,,,,
937,65,Activity,44,234,100,,133.00000,,133.00000,2018-12-03 00:00:00,2019-08-02 00:00:00,,,,,,
938,29,Activity,44,235,100,,10.00000,,10.00000,2018-11-05 00:00:00,2018-11-16 00:00:00,,,,,,
939,29,Activity,18,235,100,,6.50000,,6.50000,2018-11-23 00:00:00,2019-04-18 00:00:00,,,,,,
940,29,Activity,34,235,100,,9.50000,,9.50000,2018-11-22 00:00:00,2020-10-23 00:00:00,1,0.00,,,,
941,60,Activity,40,193,100,,2.50000,,2.50000,2018-11-22 00:00:00,2018-11-26 00:00:00,,,,,,
942,60,Activity,40,194,100,,,,,,,,,,,,
943,60,Activity,40,195,100,,,,,,,,,,,,
944,60,Activity,40,196,100,,,,,,,,,,,,
945,60,Activity,40,197,100,,,,,,,,,,,,
948,6,Activity,18,38,100,,2.50000,,2.50000,2020-11-02 00:00:00,2020-11-06 00:00:00,,,,,,
949,6,Activity,18,37,100,,13.25000,,13.25000,2018-11-30 00:00:00,2020-11-04 00:00:00,,,,,,
950,6,Activity,18,36,100,,,,,,,,,,,,
951,6,Activity,18,35,100,,,,,,,,,,,,
952,6,Activity,18,34,100,,,,,,,,,,,,
953,7,Activity,8,237,100,,5.50000,,5.50000,2018-12-03 00:00:00,2018-12-17 00:00:00,,,,,,
954,7,Activity,17,237,100,,41.25000,,41.25000,2018-11-12 00:00:00,2019-03-01 00:00:00,,,,,,
955,7,Activity,26,237,100,,32.00000,,32.00000,2018-11-06 00:00:00,2018-12-25 00:00:00,,,,,,
956,7,Activity,37,237,100,,34.25000,,34.25000,2018-11-05 00:00:00,2019-01-29 00:00:00,,,,,,
957,29,Activity,26,238,100,,2.00000,,2.00000,2018-10-31 00:00:00,2018-11-05 00:00:00,,,,,,
958,65,Activity,44,239,100,,9.00000,,9.00000,2018-12-17 00:00:00,2019-09-02 00:00:00,,,,,,
959,65,Activity,33,239,100,,,,,,,4,0.00,,,,
960,65,Activity,4,239,100,,,,,,,1,0.00,,,,
961,65,Activity,26,239,100,,1.00000,,1.00000,2018-10-29 00:00:00,2018-10-30 00:00:00,,,,,,
962,28,Activity,26,240,100,,2.00000,,2.00000,2018-11-01 00:00:00,2018-11-05 00:00:00,,,,,,
963,32,Activity,22,188,100,,,,,,,,,,,,
964,41,Activity,12,75,100,,0.25000,,0.25000,2018-10-16 00:00:00,2018-10-16 00:00:00,,,,,,
965,41,Activity,12,78,100,,,,,,,,,,,,
966,29,Activity,15,181,100,,1.00000,,1.00000,2018-01-22 00:00:00,2018-01-22 00:00:00,,,,,,
967,47,Activity,15,242,100,,,,,,,,,,,,
968,29,Activity,22,243,100,,12.00000,,12.00000,2018-02-15 00:00:00,2018-04-02 00:00:00,,,,,,
969,4,Activity,22,244,100,,3.00000,,3.00000,2018-04-23 00:00:00,2018-04-25 00:00:00,,,,,,
970,60,Activity,47,193,100,,,,,,,1,0.00,,,,
971,60,Activity,47,194,100,,4.50000,,4.50000,2018-12-07 00:00:00,2018-12-13 00:00:00,1,0.00,,,,
972,60,Activity,47,195,100,,,,,,,1,0.00,,,,
973,60,Activity,47,196,100,,,,,,,1,0.00,,,,
974,60,Activity,47,197,100,,,,,,,1,0.00,,,,
976,23,Activity,34,245,100,,2.00000,,2.00000,2018-12-10 00:00:00,2018-12-11 00:00:00,1,0.00,,,,
977,23,Activity,34,246,100,,,,,,,1,0.00,,,,
978,16,Activity,15,247,100,,1.00000,,1.00000,2018-01-02 00:00:00,2018-01-02 00:00:00,,,,,,
979,43,Activity,15,248,100,,1.00000,,1.00000,2018-01-29 00:00:00,2018-01-29 00:00:00,,,,,,
980,32,Activity,20,154,100,,0.00000,,0.00000,,,,,,,,
981,32,Activity,20,188,100,,,,,,,,,,,,
982,22,Activity,20,55,100,,21.50000,,21.50000,2018-11-01 00:00:00,2018-12-21 00:00:00,,,,,,
983,22,Activity,20,56,100,,,,,,,,,,,,
984,22,Activity,20,57,100,,,,,,,,,,,,
985,22,Activity,20,79,100,,,,,,,,,,,,
986,22,Activity,20,126,100,,,,,,,,,,,,
987,65,Activity,20,233,100,,9.00000,,9.00000,2018-09-14 00:00:00,2018-11-30 00:00:00,,,,,,
988,65,Activity,20,234,100,,6.00000,,6.00000,2018-12-07 00:00:00,2018-12-14 00:00:00,,,,,,
989,15,Activity,29,4,100,,,,,,,,,,,,
990,15,Activity,29,5,100,,,,,,,,,,,,
991,15,Activity,29,6,100,,,,,,,,,,,,
992,15,Activity,29,7,100,,,,,,,,,,,,
993,15,Activity,29,8,100,,,,,,,,,,,,
994,15,Activity,29,9,100,,10.00000,,10.00000,2018-01-02 00:00:00,2018-01-17 00:00:00,,,,,,
995,29,Activity,37,249,100,,2.00000,,2.00000,2018-12-18 00:00:00,2018-12-19 00:00:00,,,,,,
996,29,Activity,37,250,100,,14.75000,,14.75000,2018-12-20 00:00:00,2020-05-20 00:00:00,,,,,,
997,29,Activity,26,250,100,,6.25000,,6.25000,2019-01-02 00:00:00,2020-07-03 00:00:00,,,,,,
998,66,Activity,18,251,100,,10.00000,,10.00000,2019-01-15 00:00:00,2019-03-08 00:00:00,,,,,,
999,66,Activity,5,251,100,,,,,,,,,,,,
1000,66,Activity,34,251,100,,3.25000,,3.25000,2019-01-15 00:00:00,2019-02-19 00:00:00,1,0.00,,,,
1002,66,Activity,5,252,100,,,,,,,,,,,,
1003,66,Activity,34,252,100,,,,,,,1,,,,,
1004,66,Activity,18,252,100,,2.00000,,2.00000,2019-03-11 00:00:00,2019-03-14 00:00:00,,,,,,
1005,29,Activity,8,250,100,,1.50000,,1.50000,2019-01-04 00:00:00,2019-01-09 00:00:00,,,,,,
1006,57,Activity,12,173,100,,,,,,,,,,,,
1007,57,Activity,12,174,100,,,,,,,,,,,,
1008,57,Activity,12,175,100,,,,,,,,,,,,
1009,57,Activity,12,176,100,,,,,,,,,,,,
1010,57,Activity,12,177,100,,,,,,,,,,,,
1011,29,Activity,12,253,100,,1.50000,,1.50000,2018-12-12 00:00:00,2018-12-14 00:00:00,,,,,,
1012,29,Activity,40,253,100,,5.40000,,5.40000,2019-01-02 00:00:00,2019-04-30 00:00:00,,,,,,
1013,29,Activity,27,254,100,,12.00000,,12.00000,2019-01-08 00:00:00,2019-01-28 00:00:00,,,,,,
1014,66,Activity,18,255,100,,,,,,,,,,,,
1015,66,Activity,34,255,100,,0.25000,,0.25000,2019-03-12 00:00:00,2019-03-12 00:00:00,1,0.00,,,,
1016,66,Activity,5,255,100,,1.50000,,1.50000,2019-04-09 00:00:00,2019-04-10 00:00:00,,,,,,
1017,66,Activity,18,256,100,,,,,,,,,,,,
1018,66,Activity,5,256,100,,,,,,,,,,,,
